Temperature (C),Apparent Temperature (C),Humidity
23.88333333,23.88333333,0.51
21.46111111,21.46111111,0.65
17.8,17.8,0.84
16.68888889,16.68888889,0.87
15.97777778,15.97777778,0.88
14.46666667,14.46666667,0.93
13.91666667,13.91666667,0.93
17.68888889,17.68888889,0.89
12.89444444,12.89444444,0.96
11.73888889,11.73888889,0.96
12.13333333,12.13333333,0.96
12.32222222,12.32222222,1
18.52777778,18.52777778,0.85
21.61111111,21.61111111,0.7
24.79444444,24.79444444,0.51
26.04444444,26.04444444,0.5
26.96111111,27.07777778,0.45
27.75555556,28.06666667,0.49
28.77222222,28.66666667,0.43
29.62777778,28.82777778,0.35
28.84444444,28.16666667,0.36
28.91111111,28.52222222,0.4
28.81666667,28.11111111,0.36
27.26666667,27.12777778,0.41
26.08333333,26.08333333,0.47
22.52222222,22.52222222,0.66
19.00555556,19.00555556,0.78
18.93333333,18.93333333,0.81
18.67222222,18.67222222,0.82
19.35,19.35,0.81
18.77222222,18.77222222,0.87
16.13333333,16.13333333,0.91
16.64444444,16.64444444,0.93
15.51111111,15.51111111,0.93
15.75,15.75,0.93
13.93888889,13.93888889,1
18.66666667,18.66666667,0.85
22.38333333,22.38333333,0.68
23.86666667,23.86666667,0.62
26.01666667,26.01666667,0.54
27.57777778,27.84444444,0.48
28.81666667,29.30555556,0.49
29.88333333,29.59444444,0.4
29.77222222,29.03888889,0.36
30.02222222,29.41111111,0.37
29.44444444,29.24444444,0.42
28.23333333,28.15,0.44
29.90555556,29.57777778,0.4
27.75555556,27.86111111,0.46
22.75,22.75,0.71
20.07222222,20.07222222,0.83
19.42222222,19.42222222,0.84
18.65555556,18.65555556,0.83
17.22222222,17.22222222,0.93
16.66666667,16.66666667,0.93
18.19444444,18.19444444,0.88
15,15,0.96
15.02777778,15.02777778,0.96
14.31666667,14.31666667,0.96
14.93333333,14.93333333,0.93
19.75555556,19.75555556,0.79
22.56111111,22.56111111,0.72
27.13333333,27.63333333,0.51
28.84444444,29.03333333,0.46
29.83888889,29.51111111,0.4
30.02222222,29.73333333,0.4
32.15555556,31.43888889,0.33
32.04444444,31.45,0.34
32.24444444,31.14444444,0.3
32.17222222,31.17777778,0.31
32.58333333,31.51111111,0.3
32.17777778,31.42222222,0.33
28.96111111,28.81666667,0.43
25.45555556,25.45555556,0.59
22.17777778,22.17777778,0.73
20.00555556,20.00555556,0.81
19.39444444,19.39444444,0.86
18.07777778,18.07777778,0.89
18.98333333,18.98333333,0.84
17.67777778,17.67777778,0.84
18.45,18.45,0.89
18.88888889,18.88888889,0.9
18.33888889,18.33888889,0.93
18.91666667,18.91666667,0.9
19.88333333,19.88333333,0.87
20.93888889,20.93888889,0.83
22.62222222,22.62222222,0.74
22.75555556,22.75555556,0.73
24.72222222,24.72222222,0.65
27.10555556,27.92222222,0.56
27.73333333,28.38888889,0.53
28.66666667,28.81111111,0.46
28.81666667,28.72777778,0.43
28.86666667,28.76111111,0.43
28.81111111,28.41111111,0.4
27.73333333,27.64444444,0.43
26.01666667,26.01666667,0.47
21.59444444,21.59444444,0.64
21.05,21.05,0.68
19.31666667,19.31666667,0.76
18.4,18.4,0.77
18.68888889,18.68888889,0.76
18.08888889,18.08888889,0.79
15.32222222,15.32222222,0.88
15.47222222,15.47222222,0.93
15.51111111,15.51111111,0.93
14.94444444,14.94444444,0.95
14.88888889,14.88888889,1
18.64444444,18.64444444,0.9
20.60555556,20.60555556,0.76
22.68888889,22.68888889,0.71
24.93333333,24.93333333,0.62
26.82222222,27.40555556,0.53
27.2,27.67777778,0.51
27.75555556,27.67222222,0.43
28.76666667,28.62777778,0.43
29.92777778,29.61666667,0.4
28.91111111,28.52777778,0.4
29.75,29.33888889,0.39
27.8,27.49444444,0.4
27.10555556,27.18333333,0.44
23.13333333,23.13333333,0.6
20.99444444,20.99444444,0.68
21.87777778,21.87777778,0.63
21.46111111,21.46111111,0.63
20.21111111,20.21111111,0.7
17.08333333,17.08333333,0.82
17.16111111,17.16111111,0.86
14.37777778,14.37777778,0.93
14.86111111,14.86111111,0.9
13.55,13.55,0.93
12.80555556,12.80555556,1
17.57777778,17.57777778,0.9
22.29444444,22.29444444,0.68
25.93333333,25.93333333,0.48
27.17777778,27.4,0.47
27.71111111,27.58888889,0.43
28.96111111,28.32222222,0.37
29.92777778,29.05,0.34
30.87777778,29.82222222,0.32
31.11111111,30.17777778,0.33
32.2,30.85555556,0.28
31.14444444,29.8,0.29
31.08888889,29.77777778,0.29
27.87222222,27.75,0.43
23.28888889,23.28888889,0.59
20.13888889,20.13888889,0.73
19.44444444,19.44444444,0.78
18.27222222,18.27222222,0.8
17.87222222,17.87222222,0.81
16.73888889,16.73888889,0.84
16.18888889,16.18888889,0.91
15.62777778,15.62777778,0.89
14.53888889,14.53888889,0.93
15.72777778,15.72777778,0.87
16.99444444,16.99444444,0.82
18.85555556,18.85555556,0.73
22.12222222,22.12222222,0.68
26.08888889,26.08888889,0.57
28.93888889,29.06111111,0.45
30.86666667,29.96666667,0.34
32.2,31.03888889,0.3
32.77777778,31.60555556,0.29
32.79444444,31.75,0.3
33.91111111,32.7,0.27
33.91111111,32.67222222,0.27
32.84444444,31.63333333,0.29
32.82222222,31.63888889,0.29
28.96111111,28.54444444,0.4
24.68333333,24.68333333,0.59
24.98888889,24.98888889,0.55
24.77222222,24.77222222,0.58
24.4,24.4,0.63
17.66666667,17.66666667,0.9
16.09444444,16.09444444,0.97
15.65,15.65,0.99
15.53888889,15.53888889,1
15.51111111,15.51111111,0.96
15.25555556,15.25555556,0.99
15.07222222,15.07222222,1
17.17777778,17.17777778,1
18.80555556,18.80555556,0.91
21.06666667,21.06666667,0.81
23.73333333,23.73333333,0.7
23.62777778,23.62777778,0.69
24.88333333,24.88333333,0.69
25.09444444,25.09444444,0.64
23.17222222,23.17222222,0.76
22.4,22.4,0.85
24.09444444,24.09444444,0.77
23.05,23.05,0.77
23.91111111,23.91111111,0.74
23.86666667,23.86666667,0.69
20.55,20.55,0.83
18.01111111,18.01111111,0.96
17.45555556,17.45555556,0.97
17.16111111,17.16111111,0.99
23.71111111,23.71111111,0.65
21.51111111,21.51111111,0.8
13.32222222,13.32222222,0.91
20.93333333,20.93333333,0.82
20.30555556,20.30555556,0.85
20.30555556,20.30555556,0.86
19.37777778,19.37777778,0.9
20.00555556,20.00555556,0.87
23.52222222,23.52222222,0.71
27,27.31666667,0.48
27.64444444,27.88333333,0.48
29.58333333,28.92777778,0.37
29.88333333,29.59444444,0.4
30.97222222,31.02777778,0.41
30.82777778,30.77222222,0.41
30.92777778,30.56666667,0.38
29.95,29.34444444,0.37
29.83888889,29.25,0.38
28.81666667,28.39444444,0.4
27.12777778,27.17222222,0.44
22.75,22.75,0.61
19.98888889,19.98888889,0.72
17.93333333,17.93333333,0.8
16.75555556,16.75555556,0.82
14.02777778,14.02777778,0.89
13.42777778,13.42777778,0.9
13.92222222,13.92222222,0.9
11.76111111,11.76111111,0.9
10.69444444,10.69444444,0.92
10.89444444,10.89444444,0.91
10.14444444,10.14444444,0.93
14.92222222,14.92222222,0.83
18.65,18.65,0.73
22.13888889,22.13888889,0.59
24.88888889,24.88888889,0.5
26.97777778,27.01666667,0.43
28.77222222,27.57777778,0.28
29.90555556,28.4,0.26
29.85555556,28.46666667,0.28
31.08888889,29.43888889,0.25
31.06111111,29.56111111,0.27
30.95555556,29.54444444,0.28
29.95,28.65,0.29
27.19444444,26.97222222,0.39
22.65,22.65,0.51
17.82222222,17.82222222,0.78
17.75555556,17.75555556,0.73
16.58888889,16.58888889,0.78
14.53888889,14.53888889,0.87
14.46666667,14.46666667,0.87
17.96111111,17.96111111,0.8
13.35555556,13.35555556,0.9
12.82777778,12.82777778,0.9
12.7,12.7,0.92
12.26666667,12.26666667,0.99
17.57777778,17.57777778,0.79
22.32222222,22.32222222,0.61
24.93333333,24.93333333,0.54
27.75555556,27.65,0.43
29.73333333,28.65,0.32
31.06111111,30.12777778,0.33
31.18333333,30.13333333,0.32
32.55555556,31.37777778,0.29
32.82222222,31.46111111,0.28
32.8,31.66666667,0.29
32.76666667,31.63333333,0.29
32.75555556,32.31666667,0.34
28.93333333,29.12777778,0.46
24.5,24.5,0.63
22.24444444,22.24444444,0.73
21.64444444,21.64444444,0.69
21.25,21.25,0.7
18.42777778,18.42777778,0.81
18.43333333,18.43333333,0.84
23.87777778,23.87777778,0.67
18.27222222,18.27222222,0.84
16.67222222,16.67222222,0.87
16.45555556,16.45555556,0.89
16.09444444,16.09444444,0.87
20.88888889,20.88888889,0.74
23.57222222,23.57222222,0.61
27.22222222,27.27222222,0.44
30,29.36111111,0.37
31.99444444,31.22222222,0.33
32.82777778,32.06666667,0.32
33.91666667,33.18888889,0.3
34.77777778,34.00555556,0.28
35.07222222,34.34444444,0.28
35.05,34.33333333,0.28
34.85555556,34.12222222,0.28
33.88888889,33.14444444,0.3
30.16111111,30.82777778,0.47
25.58888889,25.58888889,0.65
22.77777778,22.77777778,0.73
22.73333333,22.73333333,0.73
26.26666667,26.26666667,0.58
25.1,25.1,0.62
25.17222222,25.17222222,0.61
21.53333333,21.53333333,0.75
21.41666667,21.41666667,0.77
19.23888889,19.23888889,0.84
18.38888889,18.38888889,0.88
17.66666667,17.66666667,0.93
19.38333333,19.38333333,0.87
24.48888889,24.48888889,0.71
27.66666667,28.55555556,0.56
30.00555556,30.48888889,0.46
32.56666667,32.72222222,0.38
34.95,34.33888889,0.29
36.11111111,35.66111111,0.27
36.03888889,35.50555556,0.27
37.22222222,36.77777778,0.25
37.25,36.33333333,0.23
37.06111111,36.56111111,0.25
36.11111111,36.07777778,0.29
32.17222222,32.90555556,0.42
26.58888889,26.58888889,0.58
23.91666667,23.91666667,0.74
23.22222222,23.22222222,0.7
22.02222222,22.02222222,0.8
24.73333333,24.73333333,0.61
23.61666667,23.61666667,0.63
21.59444444,21.59444444,0.77
20.86111111,20.86111111,0.77
18.82222222,18.82222222,0.87
19,19,0.85
19.23888889,19.23888889,0.87
21.90555556,21.90555556,0.82
24.61111111,24.61111111,0.66
27.71111111,28.61666667,0.56
31.01666667,31.78333333,0.45
32.72777778,33.31666667,0.4
35.99444444,36.02222222,0.29
36.06111111,36.51666667,0.31
37.48888889,37.08888889,0.25
37.8,37.16111111,0.23
37.75555556,37.12777778,0.23
37.15555556,36.35,0.24
36.06111111,35.18888889,0.25
32.21666667,32.25,0.38
28.02777778,28.79444444,0.53
26,26,0.61
24.79444444,24.79444444,0.68
23.13888889,23.13888889,0.71
23.15555556,23.15555556,0.72
22.6,22.6,0.74
23.97777778,23.97777778,0.54
23.01666667,23.01666667,0.7
24.08333333,24.08333333,0.67
24.46666667,24.46666667,0.66
23.93888889,23.93888889,0.68
24.68333333,24.68333333,0.65
26.84444444,27.76666667,0.58
28.82222222,29.36111111,0.49
31.08888889,31.71111111,0.44
32.49444444,33.13333333,0.41
33.86666667,34.92777778,0.39
35,35.82222222,0.35
34.91666667,35.2,0.33
35.16111111,34.91666667,0.3
35.11666667,34.85,0.3
34.04444444,33.35,0.3
32.91666667,32.17777778,0.32
31.20555556,30.48888889,0.35
28.00555556,28.02777778,0.45
27.26666667,27.46666667,0.47
26.06111111,26.06111111,0.49
25.45555556,25.45555556,0.49
25.51111111,25.51111111,0.49
25.48888889,25.48888889,0.47
19.4,19.4,0.59
21.64444444,21.64444444,0.61
20.57777778,20.57777778,0.66
20.42222222,20.42222222,0.68
21.10555556,21.10555556,0.63
21.22777778,21.22777778,0.63
23.83888889,23.83888889,0.58
26.11111111,26.11111111,0.47
27.77777778,27.49444444,0.4
29.73888889,28.99444444,0.36
31.08888889,30.06111111,0.32
31.20555556,30.15555556,0.32
32.1,31.01111111,0.31
32.31666667,31.17777778,0.3
32.28888889,31.26111111,0.31
31.12777778,30.06111111,0.32
30.09444444,29.16111111,0.34
27.89444444,27.42777778,0.38
27.08333333,26.87777778,0.39
25.01666667,25.01666667,0.42
24.92777778,24.92777778,0.4
24.27222222,24.27222222,0.4
23.16111111,23.16111111,0.42
19.88333333,19.88333333,0.55
16.83888889,16.83888889,0.78
18.26666667,18.26666667,0.65
18.24444444,18.24444444,0.65
17.55555556,17.55555556,0.64
16.06666667,16.06666667,0.72
17.06666667,17.06666667,0.72
18.53888889,18.53888889,0.67
19.86111111,19.86111111,0.63
22.57222222,22.57222222,0.53
24.66111111,24.66111111,0.48
25.97222222,25.97222222,0.44
27.59444444,27.33888889,0.4
27.58333333,27.23333333,0.39
28.75,28.06666667,0.36
29.77222222,28.88333333,0.34
29.53333333,28.7,0.35
28.70555556,28.1,0.37
25.97222222,25.97222222,0.44
22.95555556,22.95555556,0.56
20.02777778,20.02777778,0.68
19.88888889,19.88888889,0.7
18.01666667,18.01666667,0.77
16.65555556,16.65555556,0.78
16.58333333,16.58333333,0.84
15.81666667,15.81666667,0.85
14.93888889,14.93888889,0.87
13.9,13.9,0.89
13.58333333,13.58333333,0.89
12.25,12.25,0.93
15.98333333,15.98333333,0.87
20.47777778,20.47777778,0.66
23.71111111,23.71111111,0.46
26.04444444,26.04444444,0.37
27.53888889,26.87222222,0.32
28.82222222,27.68333333,0.29
29.90555556,28.60555556,0.29
29.80555556,28.51111111,0.29
29.97777778,28.65555556,0.29
30,28.66666667,0.29
29.93888889,28.74444444,0.31
28.88333333,27.83888889,0.31
25.99444444,25.99444444,0.44
21.49444444,21.49444444,0.61
18.89444444,18.89444444,0.68
18.19444444,18.19444444,0.73
17.27777778,17.27777778,0.79
16.20555556,16.20555556,0.97
15.6,15.6,0.96
19.03888889,19.03888889,0.81
15.02777778,15.02777778,0.96
14.95555556,14.95555556,1
14.91666667,14.91666667,0.99
14.93333333,14.93333333,1
17.69444444,17.69444444,1
21.80555556,21.80555556,0.83
22.73333333,22.73333333,0.73
24.92777778,24.92777778,0.64
26.81111111,27.57777778,0.56
27.22222222,28.03333333,0.56
27.68333333,28.51111111,0.55
28.50555556,28.42777778,0.44
28.81666667,28.97777778,0.46
28.76666667,28.66111111,0.43
28.73333333,28.37222222,0.4
27.77777778,28.10555556,0.49
26.13333333,26.13333333,0.54
22.67777778,22.67777778,0.72
20.99444444,20.99444444,0.79
19.90555556,19.90555556,0.82
19.03333333,19.03333333,0.85
16.65555556,16.65555556,0.81
15.56666667,15.56666667,0.84
18.17222222,18.17222222,0.65
14.01111111,14.01111111,0.92
12.98888889,12.98888889,0.89
12.67777778,12.67777778,0.9
12.36111111,12.36111111,0.93
15.01111111,15.01111111,0.87
21.43888889,21.43888889,0.67
23.68888889,23.68888889,0.38
26.99444444,26.46111111,0.31
28.51111111,27.41111111,0.29
29.86111111,28.32777778,0.25
30.97222222,29.36111111,0.26
30.95555556,29.38333333,0.26
31.06111111,29.57222222,0.27
32.03888889,30.47777778,0.26
30.97222222,29.46111111,0.27
28.86666667,27.95555556,0.33
27.15,26.83888889,0.37
23.13888889,23.13888889,0.5
22.24444444,22.24444444,0.55
21.64444444,21.64444444,0.57
21.05555556,21.05555556,0.57
18.47222222,18.47222222,0.64
18.88888889,18.88888889,0.62
14.24444444,14.24444444,0.75
18.15,18.15,0.61
18.10555556,18.10555556,0.61
16.52777778,16.52777778,0.65
15.81111111,15.81111111,0.63
15.97777778,15.97777778,0.67
18.64444444,18.64444444,0.61
22.13888889,22.13888889,0.52
22.82777778,22.82777778,0.52
25.82777778,25.82777778,0.37
27.15,26.67777778,0.34
27.66111111,26.91111111,0.31
27.75555556,27.00555556,0.32
28.79444444,27.67222222,0.29
27.77777778,26.98888889,0.31
27.79444444,27.01111111,0.31
27.19444444,26.71666667,0.34
23.86111111,23.86111111,0.42
21.21666667,21.21666667,0.54
18.79444444,18.79444444,0.62
17.15,17.15,0.66
15.87777778,15.87777778,0.71
17.78333333,17.78333333,0.93
19.84444444,19.84444444,0.77
19.27777778,19.27777778,0.77
19.78888889,19.78888889,0.72
19.78888889,19.78888889,0.7
18.23888889,18.23888889,0.83
17.75555556,17.75555556,0.9
20.83333333,20.83333333,0.7
20.65555556,20.65555556,0.76
22.65555556,22.65555556,0.71
23.72222222,23.72222222,0.59
24.08888889,24.08888889,0.58
24.95,24.95,0.54
25.99444444,25.99444444,0.51
26.95,27.41111111,0.51
27.04444444,27.35555556,0.48
26.95,27.13333333,0.46
25.76111111,25.76111111,0.52
24.77777778,24.77777778,0.6
23.71111111,23.71111111,0.67
22.67222222,22.67222222,0.67
22.06666667,22.06666667,0.69
21.50555556,21.50555556,0.69
20.92222222,20.92222222,0.73
19.90555556,19.90555556,0.77
19.35,19.35,0.77
17.92777778,17.92777778,0.94
18.28333333,18.28333333,0.79
17.70555556,17.70555556,0.82
16.86111111,16.86111111,0.87
16.15555556,16.15555556,0.88
17.77777778,17.77777778,0.79
18.17222222,18.17222222,0.83
20.13888889,20.13888889,0.78
22.85,22.85,0.72
23.88888889,23.88888889,0.72
25.09444444,25.09444444,0.67
25.18333333,25.18333333,0.67
26.87222222,27.68888889,0.56
27.28888889,28.04444444,0.55
27.31111111,28.05555556,0.55
27.02777778,27.73333333,0.55
26.18333333,26.18333333,0.59
25,25,0.64
22.48333333,22.48333333,0.76
19.97222222,19.97222222,0.86
19.4,19.4,0.89
19.01666667,19.01666667,0.93
18.23888889,18.23888889,0.97
18.19444444,18.19444444,0.97
20.12222222,20.12222222,0.84
17.66111111,17.66111111,0.97
16.62222222,16.62222222,0.97
16.79444444,16.79444444,0.97
17.10555556,17.10555556,0.94
18.8,18.8,0.9
20.92222222,20.92222222,0.81
22.82777778,22.82777778,0.71
25.02777778,25.02777778,0.62
25.97222222,25.97222222,0.55
27.17777778,27.68888889,0.51
27.77777778,28.46666667,0.53
27.71111111,28.06111111,0.49
28.81666667,29.53333333,0.51
27.87222222,28.54444444,0.53
27.79444444,28.38333333,0.52
27.77777778,28.61666667,0.55
27.15,27.84444444,0.54
24.10555556,24.10555556,0.67
22.73333333,22.73333333,0.73
22.66666667,22.66666667,0.73
21.68333333,21.68333333,0.77
21.16111111,21.16111111,0.79
20.57777778,20.57777778,0.81
22.51111111,22.51111111,0.77
18.84444444,18.84444444,0.9
18.24444444,18.24444444,0.9
18.20555556,18.20555556,0.91
18.75,18.75,0.9
19.93333333,19.93333333,0.87
22.6,22.6,0.79
24.82222222,24.82222222,0.7
27.06666667,28.6,0.66
28.65,30.35,0.59
30,31.86111111,0.55
31.11111111,33.21111111,0.52
31.95,33.31111111,0.46
32.2,33.47222222,0.45
32.68333333,33.54444444,0.41
31.98333333,33.26111111,0.45
31.06111111,31.81111111,0.45
29.92777778,31.1,0.51
27.3,28.83888889,0.64
24.97777778,24.97777778,0.74
25.97222222,25.97222222,0.72
24.92222222,24.92222222,0.76
24.77222222,24.77222222,0.68
23.7,23.7,0.72
18.23888889,18.23888889,0.83
20.43888889,20.43888889,0.84
19.83888889,19.83888889,0.87
19.96666667,19.96666667,0.88
19.77222222,19.77222222,0.87
21.97777778,21.97777778,0.82
23.55,23.55,0.8
26.92222222,28.68333333,0.69
29.78888889,32.36111111,0.6
30.73333333,32.13333333,0.5
32.61111111,33.32777778,0.41
33.77222222,34.43333333,0.37
33.52222222,34.21111111,0.38
33.78888889,34.41111111,0.37
32.82222222,33.5,0.4
32.61666667,33.16666667,0.4
32.06666667,32.81111111,0.42
30.49444444,31.84444444,0.5
25.18333333,25.18333333,0.74
19.86111111,19.86111111,0.93
19.32777778,19.32777778,0.93
18.86666667,18.86666667,0.92
17.73333333,17.73333333,0.96
17.22222222,17.22222222,0.89
17.24444444,17.24444444,0.73
17.66666667,17.66666667,0.82
17.64444444,17.64444444,0.82
15.78888889,15.78888889,0.92
16.11666667,16.11666667,0.93
16.13888889,16.13888889,0.93
16.27777778,16.27777778,0.93
17.2,17.2,0.87
17.80555556,17.80555556,0.84
18.93333333,18.93333333,0.78
20.11666667,20.11666667,0.67
21.20555556,21.20555556,0.67
22.64444444,22.64444444,0.57
24.88333333,24.88333333,0.45
22.82777778,22.82777778,0.48
23.76666667,23.76666667,0.45
22.75555556,22.75555556,0.48
22.2,22.2,0.53
21.02222222,21.02222222,0.57
19.84444444,19.84444444,0.62
18.77777778,18.77777778,0.66
17.46111111,17.46111111,0.73
-1.572222222,-1.572222222,0.96
-2.977777778,-4.933333333,0.96
-1.061111111,-1.061111111,0.96
-1.061111111,-1.061111111,0.96
-1.133333333,-3.488888889,0.97
-1.038888889,-1.038888889,0.93
-1.061111111,-1.061111111,1
-1.055555556,-1.055555556,0.93
-1.061111111,-1.061111111,0.93
-1.038888889,-1.038888889,0.93
-1.033333333,-1.033333333,0.93
-1.038888889,-1.038888889,0.93
-1.038888889,-1.038888889,0.93
-1.033333333,-1.033333333,0.93
-1.038888889,-1.038888889,0.92
-2.061111111,-5.1,0.96
-2.044444444,-5.377777778,0.97
-2.127777778,-5.183333333,0.96
-2.15,-5.694444444,0.96
-2.638888889,-5.688888889,1
-2.733333333,-4.727777778,1
-2.733333333,-5.327777778,0.96
-2.655555556,-5.072222222,0.96
-2.733333333,-2.733333333,0.96
5.138888889,2.627777778,0.78
5.133333333,5.133333333,0.84
5.166666667,2.161111111,0.78
5.766666667,2.838888889,0.78
5.855555556,2.983333333,0.78
6.188888889,3.388888889,0.78
